StudentID,study_hours,attendance_percentage,participation_rate,total_score,grade,at_risk,risk_label,attendance_band,study_band,meets_70_rule,dataset
1755,2.2,95.2,5.0,52.6,D,1,At risk,Above 85%,Under 10h,Eligible,B (secondary)
1756,18.6,89.1,5.0,81.3,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1757,24.6,100.0,7.1,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1758,14.0,86.1,4.9,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1759,21.7,95.7,7.7,97.4,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1760,26.3,82.3,5.9,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1761,24.2,91.9,6.3,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1762,26.5,74.2,4.7,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1763,20.2,80.6,5.0,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1764,15.5,82.4,9.2,97.8,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1765,3.8,74.1,8.9,49.3,D,1,At risk,70-85%,Under 10h,Eligible,B (secondary)
1766,13.3,73.5,4.0,93.1,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1767,9.1,75.5,5.4,44.6,D,1,At risk,70-85%,Under 10h,Eligible,B (secondary)
1768,30.2,82.7,8.6,100.0,A,0,Not at risk,70-85%,Over 30h,Eligible,B (secondary)
1769,13.8,100.0,5.3,96.9,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1770,15.9,88.6,0.0,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1771,18.9,93.9,3.4,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1772,15.3,84.0,5.7,89.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1773,26.9,98.0,5.2,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1774,10.6,93.7,7.3,73.5,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1775,16.4,76.6,3.9,76.9,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1776,9.8,86.9,9.6,65.5,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1777,5.8,79.0,8.5,58.8,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1778,10.7,95.6,8.2,80.2,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1779,14.7,77.1,6.9,84.3,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1780,12.0,90.2,7.3,64.5,C,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1781,10.2,88.0,8.9,66.3,C,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1782,5.2,91.5,4.6,56.0,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1783,14.4,90.9,4.6,79.5,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1784,4.5,100.0,5.7,40.7,D,1,At risk,Above 85%,Under 10h,Eligible,B (secondary)
1785,20.3,85.2,6.2,73.2,B,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1786,15.6,79.0,6.6,83.1,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1787,4.8,81.4,7.1,63.0,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1788,12.8,79.9,6.0,82.9,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1789,9.7,72.4,7.9,76.4,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1790,17.2,88.7,6.6,98.8,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1791,24.4,70.3,4.8,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1792,1.9,95.8,4.3,65.2,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1793,15.8,87.0,6.5,71.0,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1794,13.9,84.6,4.6,92.8,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1795,19.7,93.1,5.9,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1796,16.5,67.3,9.8,97.8,A,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
1797,9.7,74.4,6.2,53.1,D,1,At risk,70-85%,Under 10h,Eligible,B (secondary)
1798,12.8,77.3,4.3,83.7,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1799,9.4,72.9,3.8,79.4,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1800,22.5,98.7,8.7,94.7,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1801,15.1,88.1,6.1,90.5,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1802,28.3,81.9,8.6,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1803,14.6,80.0,4.5,88.4,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1804,10.0,100.0,5.8,61.9,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1805,4.4,78.7,9.5,61.3,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1806,2.4,84.3,7.8,60.9,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1807,3.9,86.4,10.0,57.8,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1808,16.9,74.5,3.9,99.1,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1809,18.6,84.5,2.0,93.9,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1810,3.9,79.3,5.4,65.6,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1811,21.3,89.9,5.8,95.5,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1812,11.6,98.8,8.6,78.7,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1813,16.0,86.7,3.3,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1814,26.3,81.8,8.2,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1815,21.3,84.6,6.0,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1816,13.1,85.4,5.7,96.6,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1817,8.8,100.0,7.3,76.9,B,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1818,0.0,81.5,5.6,36.6,F,1,At risk,70-85%,Under 10h,Eligible,B (secondary)
1819,10.0,96.0,7.8,87.1,A,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1820,13.5,78.5,8.3,89.1,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1821,8.1,79.3,5.4,77.6,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1822,14.1,86.8,8.2,88.1,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1823,15.5,80.9,5.4,86.5,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1824,13.4,100.0,6.0,91.3,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1825,10.4,87.7,6.0,74.6,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1826,16.2,83.0,6.7,85.4,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1827,18.1,74.5,0.4,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1828,7.4,90.6,2.9,85.7,A,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1829,24.9,74.3,7.6,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1830,14.3,86.8,5.9,81.4,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1831,15.1,78.4,2.7,86.3,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1832,20.0,82.1,8.4,88.7,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1833,16.6,71.8,6.2,88.8,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1834,21.7,79.6,8.7,99.2,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1835,17.0,83.6,4.3,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1836,10.7,79.5,2.9,90.3,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1837,17.5,74.1,5.7,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1838,7.0,87.2,5.6,62.5,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1839,15.8,90.9,3.8,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1840,14.8,85.1,4.9,72.7,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1841,13.5,83.9,7.5,77.2,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1842,14.1,93.0,10.0,87.2,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1843,1.8,100.0,1.5,55.9,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1844,11.2,77.5,6.3,77.5,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1845,15.6,80.8,6.6,96.1,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1846,16.1,73.7,6.1,94.3,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1847,7.8,80.9,5.6,71.7,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1848,23.9,86.4,3.7,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1849,8.9,74.5,9.1,74.1,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1850,21.8,86.8,3.4,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1851,18.0,79.1,2.4,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1852,10.5,67.7,8.2,79.0,B,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
1853,27.4,96.8,5.6,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1854,6.6,82.3,6.5,63.0,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1855,21.4,80.9,6.3,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1856,22.0,80.1,7.1,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1857,10.3,81.4,8.1,73.4,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1858,24.7,80.7,1.2,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1859,13.2,88.4,3.4,99.1,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1860,17.0,82.5,6.2,98.7,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1861,16.8,77.7,9.3,98.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1862,14.1,87.7,8.9,89.4,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1863,20.7,80.2,5.7,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1864,20.6,95.9,6.9,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1865,2.8,100.0,6.2,71.7,B,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1866,24.1,88.3,4.5,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1867,3.4,62.3,9.0,79.5,B,0,Not at risk,50-70%,Under 10h,Not eligible,B (secondary)
1868,22.2,100.0,6.1,96.4,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1869,22.9,99.8,4.7,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1870,7.4,93.1,5.7,75.0,B,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1871,12.1,91.6,5.7,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1872,7.3,84.6,5.5,66.4,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1873,13.5,83.4,8.8,73.8,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1874,12.8,96.2,8.4,77.0,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1875,20.5,89.0,8.2,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1876,24.2,89.7,7.7,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1877,24.8,73.7,3.3,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1878,11.1,91.9,7.2,71.7,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1879,13.5,82.3,5.3,78.5,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1880,3.2,87.9,4.6,89.1,A,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1881,9.4,85.2,7.4,71.6,B,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1882,21.8,83.8,3.0,96.4,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1883,26.3,73.9,6.4,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1884,6.4,82.7,5.2,63.2,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1885,10.9,97.3,6.8,57.2,C,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1886,14.8,87.0,5.6,88.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1887,17.0,92.7,7.7,90.5,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1888,9.3,93.5,7.1,74.3,B,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1889,18.0,82.5,5.7,86.1,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1890,11.7,66.2,4.8,86.1,A,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
1891,14.9,90.9,6.8,88.6,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1892,18.8,84.2,6.9,89.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1893,15.0,80.8,4.2,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1894,11.9,96.8,6.7,67.3,C,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1895,14.2,80.2,5.4,79.2,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1896,14.4,91.6,7.8,97.2,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1897,12.4,80.8,3.3,82.9,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1898,13.2,91.3,5.6,69.6,C,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1899,26.2,89.7,6.9,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1900,18.9,87.0,4.1,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1901,12.9,84.7,7.7,81.9,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1902,19.9,84.6,8.0,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1903,12.7,100.0,5.9,95.5,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1904,23.2,80.7,6.0,97.5,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1905,17.6,63.4,5.4,77.8,B,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
1906,14.2,77.6,7.7,99.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1907,18.1,72.0,9.7,87.4,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1908,4.0,94.2,3.1,59.3,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1909,7.1,88.8,6.8,86.8,A,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1910,6.6,86.7,5.0,63.8,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1911,16.0,90.4,5.7,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1912,27.1,96.5,7.2,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1913,30.6,81.1,3.2,100.0,A,0,Not at risk,70-85%,Over 30h,Eligible,B (secondary)
1914,19.5,78.9,7.2,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1915,18.5,77.0,8.4,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1916,2.4,100.0,6.1,42.2,D,1,At risk,Above 85%,Under 10h,Eligible,B (secondary)
1917,11.2,88.2,5.0,84.9,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1918,9.5,83.7,2.3,66.0,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1919,10.7,92.3,6.2,63.8,C,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1920,13.8,64.7,6.8,76.1,B,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
1921,11.7,82.7,5.5,84.8,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1922,1.1,100.0,4.9,62.5,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1923,20.2,89.9,2.5,88.8,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1924,7.5,81.2,5.5,88.8,A,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1925,16.7,68.4,5.3,73.8,B,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
1926,29.5,91.7,5.5,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1927,8.6,83.0,4.0,82.4,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1928,0.0,73.1,4.8,59.2,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1929,13.0,70.0,5.1,76.7,B,0,Not at risk,50-70%,10-20h,Eligible,B (secondary)
1930,22.7,84.0,7.4,99.5,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1931,28.7,68.5,5.4,100.0,A,0,Not at risk,50-70%,20-30h,Not eligible,B (secondary)
1932,6.4,70.8,7.2,69.9,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1933,18.5,84.0,5.3,93.4,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1934,11.7,87.0,5.0,60.1,C,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1935,14.3,67.8,4.8,76.4,B,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
1936,33.5,74.4,9.6,100.0,A,0,Not at risk,70-85%,Over 30h,Eligible,B (secondary)
1937,4.5,88.7,1.8,74.1,B,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1938,16.8,79.4,5.9,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1939,18.3,97.2,4.3,94.8,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1940,22.6,65.9,3.3,100.0,A,0,Not at risk,50-70%,20-30h,Not eligible,B (secondary)
1941,15.7,87.4,5.0,92.9,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1942,17.2,72.0,10.0,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1943,12.3,94.9,5.4,71.0,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1944,16.9,87.4,6.3,98.6,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1945,12.6,77.0,5.3,67.5,C,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1946,19.4,93.2,5.9,84.3,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1947,12.4,100.0,5.2,66.4,C,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1948,17.6,83.9,6.9,92.2,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1949,14.8,93.7,8.6,95.7,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1950,22.9,73.5,3.4,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1951,14.6,95.7,6.9,68.6,C,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1952,2.6,89.9,6.5,54.9,D,1,At risk,Above 85%,Under 10h,Eligible,B (secondary)
1953,23.8,78.1,4.5,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1954,8.7,77.7,10.0,62.9,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
1955,10.4,80.2,6.2,66.3,C,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1956,10.8,95.8,8.1,73.0,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1957,24.6,85.6,8.9,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1958,0.1,90.4,9.1,54.9,D,1,At risk,Above 85%,Under 10h,Eligible,B (secondary)
1959,37.0,86.8,7.5,100.0,A,0,Not at risk,Above 85%,Over 30h,Eligible,B (secondary)
1960,22.4,96.4,5.6,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1961,16.6,100.0,8.7,87.5,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1962,14.6,75.1,3.4,75.6,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1963,17.0,94.9,6.9,92.9,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1964,18.6,79.0,7.4,76.0,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1965,19.5,92.4,6.9,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1966,18.9,71.9,6.0,87.2,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1967,15.6,76.6,7.9,95.9,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1968,13.6,98.4,6.8,80.0,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1969,13.9,89.1,7.7,70.0,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1970,13.6,90.2,3.4,93.3,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1971,22.9,84.4,5.1,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1972,19.2,82.5,7.2,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1973,0.0,93.4,5.0,51.4,D,1,At risk,Above 85%,Under 10h,Eligible,B (secondary)
1974,19.6,88.1,3.7,94.5,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1975,16.4,86.5,5.2,97.2,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1976,14.9,77.7,6.0,81.7,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1977,12.3,79.7,5.3,62.5,C,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1978,22.9,71.4,4.0,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1979,21.6,81.0,6.1,90.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1980,9.6,100.0,7.6,67.5,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
1981,17.8,85.7,7.5,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1982,8.2,100.0,2.4,45.7,D,1,At risk,Above 85%,Under 10h,Eligible,B (secondary)
1983,5.3,86.4,6.0,44.4,D,1,At risk,Above 85%,Under 10h,Eligible,B (secondary)
1984,10.6,96.3,4.6,71.0,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1985,21.0,69.1,5.1,100.0,A,0,Not at risk,50-70%,20-30h,Not eligible,B (secondary)
1986,21.7,75.6,9.5,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1987,18.6,91.9,5.7,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1988,20.1,86.5,6.9,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1989,18.6,100.0,4.3,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1990,10.5,87.7,8.4,71.4,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1991,18.0,83.0,6.4,90.6,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1992,20.6,83.5,6.9,99.1,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1993,20.3,91.6,4.4,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
1994,23.3,83.1,7.9,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1995,20.0,74.2,9.1,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
1996,17.5,87.7,4.5,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1997,22.5,81.5,6.2,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
1998,14.8,98.0,8.8,75.0,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
1999,8.8,92.5,4.7,51.5,D,1,At risk,Above 85%,Under 10h,Eligible,B (secondary)
2000,13.9,90.2,6.1,85.6,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2001,9.8,89.0,9.1,83.9,B,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2002,10.3,88.1,8.6,59.8,C,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2003,14.0,81.4,6.5,93.9,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2004,9.5,100.0,4.7,64.3,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2005,12.8,86.5,3.3,81.4,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2006,1.7,93.0,6.6,51.2,D,1,At risk,Above 85%,Under 10h,Eligible,B (secondary)
2007,16.5,100.0,4.9,72.4,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2008,15.0,87.6,3.4,76.2,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2009,9.3,79.6,8.5,65.8,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2010,19.6,100.0,3.9,99.1,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2011,21.6,89.4,4.7,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2012,3.7,91.4,6.2,45.1,D,1,At risk,Above 85%,Under 10h,Eligible,B (secondary)
2013,9.7,95.4,4.2,78.9,B,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2014,9.6,94.2,7.7,62.5,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2015,8.4,100.0,5.1,53.7,D,1,At risk,Above 85%,Under 10h,Eligible,B (secondary)
2016,20.8,75.3,3.2,85.9,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2017,13.6,77.6,6.5,79.8,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2018,13.1,86.0,6.2,81.4,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2019,1.0,100.0,6.5,45.4,D,1,At risk,Above 85%,Under 10h,Eligible,B (secondary)
2020,19.4,86.2,7.2,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2021,6.3,82.7,7.3,61.9,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2022,15.4,90.4,3.4,84.1,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2023,16.9,81.1,7.9,93.6,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
